,Vin,Vin_real,Vout,temp
49,0.49,0.49,0.0517216895,-40.0
50,0.5,0.5,0.0579622402,-40.0
51,0.51,0.51,0.0650500344,-40.0
52,0.52,0.52,0.0727901878,-40.0
53,0.53,0.53,0.0813498709,-40.0
54,0.54,0.54,0.0905998637,-40.0
55,0.55,0.55,0.100712349,-40.0
56,0.56,0.56,0.111231036,-40.0
57,0.5700000000000001,0.57,0.121139935,-40.0
58,0.58,0.58,0.129244899,-40.0
59,0.59,0.59,0.136812395,-40.0
60,0.6,0.6,0.144071133,-40.0
61,0.61,0.61,0.151113011,-40.0
62,0.62,0.62,0.156904258,-40.0
63,0.63,0.63,0.160016609,-40.0
64,0.64,0.64,0.162130441,-40.0
65,0.65,0.65,0.162216012,-40.0
66,0.66,0.66,0.160522547,-40.0
67,0.67,0.67,0.158213467,-40.0
68,0.68,0.68,0.155380912,-40.0
69,0.6900000000000001,0.69,0.168358158,-40.0
70,0.7000000000000001,0.7,0.16895537,-40.0
71,0.71,0.71,0.169286293,-40.0
72,0.72,0.72,0.168934055,-40.0
73,0.73,0.73,0.168267497,-40.0
74,0.74,0.74,0.167971404,-40.0
75,0.75,0.75,0.168480887,-40.0
76,0.76,0.76,0.167109337,-40.0
77,0.77,0.77,0.166656866,-40.0
78,0.78,0.78,0.163350088,-40.0
79,0.79,0.79,0.158340993,-40.0
80,0.8,0.8,0.160884951,-40.0
81,0.81,0.81,0.163623926,-40.0
82,0.8200000000000001,0.82,0.166254533,-40.0
83,0.8300000000000001,0.83,0.169339243,-40.0
84,0.84,0.84,0.173274306,-40.0
85,0.85,0.85,0.178274411,-40.0
86,0.86,0.86,0.175894854,-40.0
87,0.87,0.87,0.17929482,-40.0
88,0.88,0.88,0.176600602,-40.0
89,0.89,0.89,0.176225869,-40.0
90,0.9,0.9,0.178399136,-40.0
91,0.91,0.91,0.180836687,-40.0
92,0.92,0.92,0.182720524,-40.0
93,0.93,0.93,0.184705798,-40.0
94,0.9400000000000001,0.94,0.187309639,-40.0
95,0.9500000000000001,0.95,0.190679285,-40.0
96,0.96,0.96,0.194309155,-40.0
97,0.97,0.97,0.199312231,-40.0
98,0.98,0.98,0.203410131,-40.0
99,0.99,0.99,0.203672481,-40.0
100,1.0,1.0,0.205536319,-40.0
101,1.01,1.01,0.207842068,-40.0
102,1.02,1.02,0.210519737,-40.0
103,1.03,1.03,0.212681183,-40.0
104,1.04,1.04,0.21549704,-40.0
105,1.05,1.05,0.220127059,-40.0
106,1.06,1.06,0.489051494,-40.0
107,1.07,1.07,0.492126297,-40.0
108,1.08,1.08,0.495375072,-40.0
109,1.09,1.09,0.498069989,-40.0
110,1.1,1.1,0.500658327,-40.0
111,1.11,1.11,0.503040805,-40.0
112,1.12,1.12,0.505240248,-40.0
113,1.1300000000000001,1.13,0.507567193,-40.0
114,1.1400000000000001,1.14,0.509488947,-40.0
115,1.1500000000000001,1.15,0.511375931,-40.0
116,1.16,1.16,0.51310819,-40.0
117,1.17,1.17,0.514972427,-40.0
118,1.18,1.18,0.516951384,-40.0
119,1.19,1.19,0.518531031,-40.0
120,1.2,1.2,0.51983251,-40.0
121,1.21,1.21,0.521038351,-40.0
122,1.22,1.22,0.522617258,-40.0
123,1.23,1.23,0.523938322,-40.0
124,1.24,1.24,0.525216734,-40.0
125,1.25,1.25,0.526461655,-40.0
126,1.26,1.26,0.527478596,-40.0
127,1.27,1.27,0.528868277,-40.0
128,1.28,1.28,0.530371342,-40.0
129,1.29,1.29,0.530794114,-40.0
130,1.3,1.3,0.531780618,-40.0
131,1.31,1.31,0.532708399,-40.0
132,1.32,1.32,0.533781997,-40.0
